"Year","SubSurFaceSweptArea","Surface_SweptAreaRatio","Fishing_category_FO","Latitude","Longitude"
2010,0.0320508760815658,0.00230089857574623,"Demersal seine",57.225,-0.175
2010,0.000209380833472618,0.000567783758947094,"Beam",52.975,4.175
2013,0.29627712007703,0.255220101427472,"Otter",60.025,3.775
2010,0.11829118294364,0.0000318675398000564,"Dredge",57.975,-2.025
2011,0.00014278173424656,0.172475200445831,"Demersal seine",51.125,1.825
2011,0.00501618479786471,0.00047528082062139,"Beam",54.725,4.375
2012,0.0035204895977997,0.03641993998176,"Otter",71.225,17.075
2011,0.186639443918357,0.0111306849068729,"Otter",38.375,-9.475
2011,0.00507650411653208,0.175263068762239,"Otter",54.775,10.325
2010,0.0029709902154955,0.0000000613815508722685,"Otter",57.675,1.175
2010,1.49944413967541,0.713064514525458,"Otter",76.975,13.625
2013,0.00179409519016062,0.00115806560275342,"Demersal seine",51.275,-7.975
2010,0.00680870918353304,0.0611931953828283,"Beam",54.525,6.375
2011,0.00843750569313355,0.00666635508816825,"Otter",60.675,-2.975
2011,0.00444374262314446,0.00366651117813274,"Demersal seine",58.375,4.175
2014,0.176479291936802,0.00351610085771804,"Beam",54.575,1.525
2010,0.0629032685193876,0.0295542003321953,"Otter",54.825,3.875
2015,0.0206981638200495,0.067656171364128,"Otter",55.475,17.825
2013,0.31081532173562,0.000000293598071572131,"Beam",54.325,3.975
2012,0.0605518511157536,0.00766635461586908,"Dredge",53.925,-3.825
2015,0.029340836568291,0.000034409112446086,"Otter",52.525,-13.225
2009,0.00193082481302229,0.0229571414246891,"Otter",46.375,-2.075
2012,0.00422948968309526,0.00597261209098192,"Otter",51.625,-14.075
2015,0.00153000363769906,0.0308456812282685,"Otter",54.775,15.775
2012,0.0000633593765160598,0.00226938376627231,"Demersal seine",49.925,0.475
2013,0.651845507380285,0.00155721614325046,"Otter",54.375,14.975
2011,0.220931894668904,0.000314462656864317,"Otter",73.925,18.525
2011,0.657696397260102,0.0307129792485048,"Demersal seine",73.975,19.375
2009,0.0000670745785725716,0.00670691160657528,"Otter",52.675,-12.525
2011,0.000130322055025347,0.00291479553077134,"Otter",49.525,-6.775
2014,0.435899842449028,0.000275557894443334,"Otter",61.275,-8.475
2015,0.0252722375054479,0.000159037891314265,"Otter",74.225,20.625
2013,0.101647932015166,0.190787029413803,"Otter",53.125,-9.325
2015,0.0240357134813557,0.0051637032812265,"Otter",48.875,-2.775
2014,0.000176260251393663,0.000131060387299956,"Beam",50.775,-6.825
2014,0.00708283522941325,0.0104842892663482,"Dredge",53.625,-4.175
2013,0.649398267004885,0.211026324068663,"Otter",71.625,16.475
2015,0.11863059932005,0.000548191754200332,"Otter",46.175,-3.975
2014,1.22931332366604,0.0352280389924475,"Beam",56.425,6.775
2013,0.0351353975798523,0.433208133855605,"Otter",54.125,1.675
2009,0.00169336706088555,0.000560557488379832,"Demersal seine",51.225,-9.425
2014,0.118973175873183,0.003752154245429,"Otter",50.725,1.225
2014,0.681674370652551,0.0839661240353401,"Otter",74.325,35.375
2009,0.00863488999395289,0.00322802298097236,"Demersal seine",54.625,6.325
2011,0.0147947850275998,0.0000000873717404723101,"Otter",56.575,11.625
2011,0.417570020298693,0.000133050095442653,"Otter",58.125,-2.925
2009,0.084249667640957,0.0270486057088773,"Otter",55.725,10.425
2009,0.114818138534652,0.000000423648418863915,"Otter",55.625,17.875
2012,0.00409145515844199,0.0165869587578525,"Otter",58.575,-6.075
2012,0.00761471127083507,0.0175866389543168,"Otter",78.325,15.475
2011,0.100220387315106,0.000765557230545087,"Otter",54.675,-5.125
2009,1.02288967856467,0.00000157954243243191,"Otter",55.725,14.575
2012,0.000000000000148436160401101,0.0649112394518081,"Otter",60.325,-1.775
2014,0.0109497397266762,0.00287999547977015,"Beam",50.325,-6.425
2011,0.000181250064730692,0.083418028086044,"Otter",60.625,1.325
2014,0.0543807456359766,0.00033092914366174,"Otter",55.325,15.725
2012,0.00872084784330475,0.0152238918311005,"Otter",73.975,19.225
2015,1.36150010172051,0.0313716529765778,"Otter",59.875,-4.525
2013,0.00277851975194662,0.0286560089698524,"Otter",52.025,-7.225
2011,0.00260705298124185,0.0697744219904511,"Otter",55.325,2.825
2011,0.00946681031977734,0.0279979844081898,"Otter",37.925,-8.925
2009,0.0539561509692155,0.160209739447177,"Otter",50.425,-9.675
2011,0.0122353298600726,0.019426240303202,"Otter",50.125,-1.125
2011,0.00000864631057807492,0.00232691130804493,"Otter",53.975,2.725
2011,0.672820806584096,0.00503926933635153,"Otter",39.775,-9.175
2010,0.000174379641223033,0.0219134544451118,"Dredge",60.375,-0.825
2014,0.051715257119344,0.000000154608530946992,"Otter",46.875,-3.025
2014,0.164884395175001,0.0163906689494393,"Otter",59.325,0.225
2011,0.534868283395215,0.00592985238606205,"Beam",53.025,3.875
2012,0.633593535356116,0.0632461230364092,"Demersal seine",51.125,-7.925
2015,0.066132023699884,0.00517877756335984,"Otter",53.775,3.825
2009,0.0146434765857371,0.0963726560609189,"Otter",60.125,2.925
2010,0.203103268287015,0.00172404649968692,"Otter",56.275,-8.475
2012,0.00963740800496423,0.157033562923569,"Dredge",50.425,0.575
2010,0.577530437174941,0.0000225168148099369,"Otter",59.275,-3.775
2014,0.134235825874873,0.0042219918218874,"Beam",53.875,3.925
2014,0.00000511356815688311,0.0189994000107121,"Otter",55.975,-1.925
2010,0.00294112178253704,0.000021835660452889,"Otter",58.575,-0.225
2015,0.000573526396719899,0.00000131649543344212,"Beam",50.375,-0.225
2009,0.00516144749209967,0.0168519399843964,"Beam",54.125,7.375
2013,0.0247968185686203,0.00310145571920932,"Demersal seine",54.575,-8.675
2013,0.0000643321517272216,0.0477972806853161,"Otter",75.925,20.775
2012,0.451327181425983,0.00325442983711149,"Otter",50.225,-10.075
2011,0.00245060016768431,0.000210949345066736,"Otter",74.975,21.775
2013,0.00126820220229443,0.046851816139813,"Otter",54.325,12.175
2010,0.00000440875549838802,0.198286452324988,"Otter",52.975,4.375
2012,0.428211474084741,0.00347853362181211,"Otter",75.825,41.475
2015,0.552844423844186,0.000261098577385599,"Otter",36.925,-8.525
2012,0.00000769825411351476,0.00025067971244472,"Otter",39.825,-9.125
2011,0.534485362430255,0.0000617596746720296,"Otter",77.325,28.525
2015,0.0690948971308696,0.00457716966314191,"Otter",56.825,6.325
2011,0.384627536723591,0.142148771434951,"Otter",52.025,-13.575
2015,0.00210940760267117,0.00113654573022122,"Otter",71.275,20.775
2013,0.00423410048087071,0.000763430987457544,"Demersal seine",54.575,-8.975
2012,0.0576413149650436,0.00752527465328155,"Otter",54.775,3.075
2012,0.285456249446208,0.00130786064533299,"Beam",50.225,-3.025
2014,0.093828476685925,0.000422169551620189,"Otter",49.825,-4.075
2011,0.000912909102477085,0.000976445622862411,"Otter",72.525,23.475
2014,1.49031544342859,0.0128299512564245,"Otter",64.725,-34.325
2011,0.0358043995535514,0.00000902723170594907,"Beam",50.525,-6.175
2009,0.00903836176452473,0.0269453549570559,"Dredge",55.525,-6.675
2010,0.0259903317761334,0.0117721795601537,"Demersal seine",45.475,-1.975
2014,0.00989404854114065,0.010823162180922,"Otter",57.775,0.725
2012,1.72217070052118,0.00049982932818578,"Otter",50.625,-7.925
2013,0.000933031328640002,0.000600457888717513,"Demersal seine",58.925,-1.425
2009,0.00000156855072410718,0.0359318111127198,"Otter",50.575,-6.225
2013,0.00491298342010472,0.0112411004820667,"Otter",54.425,-11.675
2014,0.840395045276678,0.0167587039369002,"Otter",47.075,-2.825
2009,0.0409883214395905,0.000406081604214695,"Otter",48.825,-4.475
2012,0.00538992947265511,0.00481297845599197,"Beam",54.575,7.925
2013,0.0486576755943566,0.0034035876336957,"Otter",74.525,25.925
2014,0.00209518044161972,0.00325550495914298,"Otter",53.725,-5.975
2012,0.00475260242720089,0.0000059764056800536,"Beam",56.825,6.175
2012,0.000307956333001501,0.0958472417085119,"Otter",51.725,-7.875
2010,0.0178452770175775,4.01581638861282,"Otter",50.525,0.225
2012,0.0178152459340935,0.000210265980713837,"Otter",58.175,8.625
2009,0.0343157364415434,0.0000296315744983149,"Otter",56.375,7.925
2013,0.00105294395320495,0.00110815834574425,"Beam",49.425,-3.225
2009,0.0148102502039548,0.002179385201969,"Otter",58.475,3.625
2013,0.0000293115859091085,0.136231187226898,"Beam",48.375,-7.025
2015,0.00616175253631555,0.0730316370206604,"Otter",77.325,30.975
2014,7.00493011086591,0.0000103319683028325,"Otter",74.675,21.425
2012,0.0087860540419111,0.188161323676246,"Otter",57.525,3.725
2015,0.430033810889644,0.0120633731087067,"Otter",52.975,-13.225
2012,0.00128266423724292,0.000449347667941721,"Beam",50.775,-5.625
2011,0.01938796891534,0.715622035759924,"Beam",49.575,-6.375
2013,0.00101757019721005,0.00542393548107405,"Dredge",58.275,-2.725
2014,0.00098349151943156,0.050335379874883,"Beam",55.275,4.275
2011,4.4576935777363,0.000408334563783833,"Otter",55.275,3.575
2013,0.0395289046390691,0.000933512783546309,"Otter",76.275,26.475
2013,0.0131966955277728,1.4032825949236,"Otter",55.175,-12.575
2012,0.532236902878081,0.0186212687921645,"Otter",75.825,28.875
2013,0.90851991689965,0.21193427344291,"Otter",60.425,-0.625
2015,0.0765995334313597,0.00735225197424168,"Otter",49.075,-1.875
2011,0.00154855257275039,0.0000314846970890148,"Otter",46.825,-5.275
2011,0.769403667686587,0.0834595826708581,"Otter",51.525,-6.925
2014,0.00044934932465353,0.00480912988805449,"Demersal seine",58.025,4.675
2015,0.231023054813787,0.00741304467469697,"Otter",59.075,-1.775
2009,0.00424165461649962,0.00125271894428809,"Otter",56.875,0.625
2011,0.0000760887379608401,0.000006201870692165,"Otter",50.075,-6.475
2015,0.0415493318852369,0.00224654984463279,"Beam",54.725,2.275
2015,1.58322281065017,0.0168527083378545,"Midwater",76.025,32.375
2011,0.00399001879816639,0.0000000000000781723305376398,"Demersal seine",50.125,0.925
2009,0.362728638157837,0.00209126829266019,"Otter",62.075,0.275
2015,0.260767649957021,0.00231471655508992,"Demersal seine",58.225,4.075
2011,0.000166156267441915,0.00131075218777743,"Otter",51.625,-8.425
2014,0.00828662323351682,0.00508181391068639,"Otter",54.625,14.925
2009,25.1912796942309,0.000471583072422552,"Otter",57.075,0.475
2011,0.0027530827464623,0.0000010127059668296,"Otter",60.225,-2.025
2012,0.031389051325304,0.030712439179859,"Otter",56.025,4.525
2011,0.141548900165624,0.000431921777272524,"Otter",53.775,4.225
2015,0.000628339598224433,0.000000849232192494607,"Beam",53.175,-5.775
2009,0.000000421397506457991,0.000468445167441766,"Otter",50.525,-2.925
2012,0.0955385932415142,0.056392244835342,"Otter",76.025,20.725
2011,0.0895087319804739,0.000471434447932913,"Otter",51.925,-13.625
2015,0.0257070820875754,0.260213242354827,"Otter",59.075,0.875
2009,0.208539971345108,0.007937869794131,"Beam",50.725,-5.475
2015,0.00156637283830914,0.506545828679052,"Beam",54.825,-0.925
2015,0.0254767474397999,0.00174915609088198,"Otter",49.075,-6.225
2013,0.00447623019536353,0.0525239124110599,"Otter",59.425,-0.075
2010,0.0000644483320302792,0.00301737290398096,"Otter",57.625,11.625
2014,0.028238405634068,0.0000140161312911939,"Otter",76.525,18.525
2015,0.634724082953742,0.0000454505401510069,"Otter",50.125,-4.775
2010,0.0341792619982196,0.0391875479369141,"Otter",56.325,3.775
2009,0.00862762617893626,0.244947980142668,"Demersal seine",57.675,9.325
2013,0.0665362492705775,0.00000345496291686386,"Otter",70.925,21.075
2011,0.587044013087262,0.00210107712849823,"Otter",48.625,-10.525
2015,0.0000115412219158994,0.0341631433605578,"Otter",58.325,-8.675
2011,0.097853587468527,0.000207138210889417,"Otter",58.025,2.625
2012,0.0235047320838736,0.050047160403772,"Otter",51.425,3.225
2014,0.131637771767467,0.0130513721388493,"Otter",64.725,8.625
2012,0.229386663128239,0.0022200504744909,"Otter",75.925,39.425
2014,0.10432225756087,0.0032162594252281,"Otter",57.725,5.475
2015,0.0517262901493296,0.0387329853215382,"Otter",48.625,-1.725
2014,0.18653199242468,0.000199040115745274,"Dredge",48.675,-2.575
2013,0.469815049359931,0.00128719599856421,"Otter",48.175,-9.475
2009,0.359336313240869,0.00000993054117471408,"Otter",60.875,1.675
2015,0.0664697160022101,0.00261691640516256,"Otter",71.575,26.325
2015,0.0157305238961269,0.000620526189651715,"Otter",60.625,-10.075
2010,1.14271744041756,0.0685227999578372,"Otter",55.475,6.475
2013,0.139495240717059,0.000306181133766383,"Otter",49.375,-9.825
2015,0.0744411555254524,0.0231861177474411,"Otter",47.525,-3.575
2010,0.0034582692768457,0.00249703188298314,"Demersal seine",55.475,7.325
2010,0.571017593638988,0.00129999758985604,"Beam",51.375,3.725
2014,0.307978736163894,0.000808520600112888,"Otter",51.325,-6.325
2009,0.000263997656349902,0.00143183140019513,"Otter",53.025,-9.825
2014,0.00511496149803811,0.0130400404534053,"Beam",55.525,4.925
2012,0.492349913274615,0.0447346871237028,"Otter",43.975,-7.175
2014,0.00107499159048224,0.0540850281206265,"Otter",50.475,0.675
2015,0.0186459310551749,0.0176693288257637,"Otter",55.825,7.675
2012,0.204960399894057,0.0000114927131858559,"Dredge",53.475,-3.575
2015,0.0000677180890099861,0.00496563260519188,"Otter",63.125,6.775
2015,0.000000130255091538203,0.0553730058963188,"Otter",54.125,5.475
2009,0.0193315040869573,0.0000205723263918713,"Otter",50.625,-9.625
2012,0.017546413503527,0.000166084272879249,"Otter",76.025,16.025
2012,0.0119450534296279,0.0270468717037368,"Beam",53.875,7.525
2012,0.208586395474448,0.00000148276930378834,"Otter",61.075,-1.775
2014,1.29666819972028,0.0123816373732802,"Otter",53.375,-12.375
2014,0.0000779498209844609,0.00449889870928137,"Otter",78.325,15.225
2012,0.230226383434364,0.00134230543883677,"Otter",73.675,17.325
2011,0.000389007557260582,0.0492962923594399,"Otter",54.375,0.425
2011,0.000430664579498204,0.0165617882846365,"Otter",54.975,15.975
2015,2.16629667795019,0.0298353836329846,"Otter",58.625,0.975
2014,0.366962738384368,0.000353365203118948,"Otter",75.525,26.625
2012,1.85035973736031,0.000243736293828284,"Beam",51.475,-7.925
2011,0.00218939690316049,0.022314953791779,"Otter",75.075,18.625
2011,0.00717477899502017,0.00153154291703182,"Otter",54.225,7.525
2011,0.161744013282825,0.0000000389646023134824,"Otter",76.025,23.475
2015,0.00599852282129365,0.0431197982714749,"Demersal seine",46.275,-2.375
2014,0.181704468494661,0.0020783087340008,"Demersal seine",51.225,-6.025
2015,0.00253909714982593,0.00000000175127946994538,"Otter",50.875,-9.225
2009,0.0382204836876019,0.0725751734723508,"Beam",51.675,-7.775
2015,0.670344815195473,0.346638537477891,"Demersal seine",55.175,2.275
2015,0.0500934174981155,0.00476844218272489,"Demersal seine",59.275,-0.775
2014,49.0325683520811,0.000672912857105649,"Otter",75.225,48.475
2009,0.381212567866585,0.103381484158038,"Otter",50.075,-1.475
2010,0.0564247681908263,0.00411766162996171,"Dredge",49.525,-5.525
2010,0.00853334931196186,0.00256465712263892,"Demersal seine",50.675,1.375
2009,0.000383491603203182,0.0000260523178881722,"Otter",51.925,-10.725
2009,0.16339522112878,0.000295544490809375,"Otter",77.125,29.525
2013,0.106861294727097,0.0375997565948499,"Otter",53.825,4.475
2011,0.0108753557117241,0.184317164435404,"Otter",55.425,18.475
2010,0.0000955647482050502,0.059414388696943,"Otter",55.125,18.975
2013,0.0933610433294295,0.158213019647742,"Otter",47.775,-4.375
2014,0.0133924946165146,0.00000532789410939663,"Otter",76.925,37.975
2011,0.256252814259789,0.000407152934672558,"Otter",53.025,-9.925
2015,0.108570610690513,0.000675311584690789,"Demersal seine",76.475,24.075
2011,1.90094064959785,0.00243442592124977,"Otter",57.725,10.825
2010,3.82638947183066,0.0507982472802917,"Otter",57.175,4.525
2014,0.0000318024528821179,0.128853064635957,"Otter",48.975,-6.175
2011,1.06311314386736,0.000699962896303146,"Otter",58.875,2.775
2011,0.0955492128771682,0.00000128403248644583,"Otter",51.375,-10.325
2015,0.119222627730308,0.000000799675277867845,"Demersal seine",58.125,-2.375
2009,0.0712327104047199,0.00261125568172642,"Otter",57.375,3.275
2014,0.069480013766399,0.00259668075440246,"Beam",54.025,4.575
2011,0.383708010108866,0.0000702406854532131,"Otter",57.275,21.125
2010,0.109837941633446,0.00104157686172919,"Demersal seine",50.125,0.575
2012,0.0188611714780784,0.00708426748492427,"Otter",57.725,-2.775
2015,2.13046012303238,0.0336658170114245,"Otter",48.075,-6.925
2015,0.0135139474433994,0.0377679629164621,"Otter",73.175,18.875
2013,0.024558117568108,0.000109733327114466,"Otter",74.925,53.475
2015,0.0044260158484924,0.00262853077739267,"Otter",53.875,4.575
2015,0.0768744523449111,0.000231483148192356,"Otter",56.225,20.225
2015,0.00568691424611451,0.00759405177160205,"Otter",76.125,26.225
2011,0.156494026311657,0.00283330286085919,"Beam",54.075,8.525
2010,0.0680664182475308,0.000515342567777045,"Otter",61.075,1.225
2010,1.93944027670294,0.000000445249881235149,"Otter",74.475,20.875
2014,0.0000175409641178089,0.00253210804826333,"Otter",49.675,-4.325
2015,0.0252202817403074,0.185446489102018,"Otter",74.075,22.575
2014,0.0339543713249086,0.00118910463129056,"Otter",74.075,34.175
2011,0.000000106977949444239,0.00000192161524444221,"Otter",61.925,-0.975
2014,0.0434107562431864,0.0000253133371560565,"Dredge",52.325,-5.875
2015,0.0119198134820416,0.000000708825357457942,"Otter",73.325,18.975
2013,0.00500015725853635,1.66084800082472,"Beam",53.975,5.625
2013,0.000000994651938249335,0.393854331055865,"Otter",51.625,-10.725
2010,4.75972796689895,0.000507140109243218,"Beam",48.625,-7.875
2013,0.00059092309332242,0.209401547356003,"Demersal seine",53.825,2.825
2011,0.0017100785647647,0.022749815082262,"Beam",49.675,-6.175
2011,0.0315027902589126,0.0384514362149814,"Otter",75.575,42.225
2012,0.0329948624269857,0.00718827549158395,"Otter",76.825,28.675
2014,0.00542086784826355,0.0328637343763027,"Otter",47.625,-7.525
2011,0.0101359145711612,0.0579602443984484,"Otter",49.075,-11.425
2013,0.00000783195232837182,0.0136051783248313,"Dredge",56.225,-2.025
2015,0.0283175626679745,0.00212125585103703,"Beam",50.575,-6.275
2009,1.56046220688152,0.00205292343388333,"Otter",60.625,-1.475
2009,0.00127379655236636,0.00431346258860314,"Otter",51.075,1.525
2010,0.0469533130698024,0.122491046813706,"Demersal seine",50.725,0.175
2011,0.0459409891920404,0.00141819892048969,"Otter",49.475,-7.925
2010,0.0628099093370794,0.0734552792197191,"Otter",56.575,7.725
2010,0.144549356461763,0.0706225515231076,"Demersal seine",56.575,6.275
2013,0.046223665523704,0.0527575944502135,"Otter",55.725,20.475
2015,0.00681669258215541,0.0328927920555619,"Otter",45.325,-2.375
2012,0.111596014693402,0.000403375539664997,"Beam",51.925,-6.575
2012,0.0528201599308695,0.0000146763819778349,"Beam",50.625,0.275
2009,0.00174297539312471,0.0891473854363191,"Beam",53.225,-5.675
2013,0.00555415359865466,0.00204060902100052,"Otter",74.475,30.125
2013,0.0628782211016376,0.00158695207494436,"Beam",52.575,2.125
2011,0.0513068927542271,0.00766317210111592,"Otter",77.425,27.225
2012,1.08241410662891,0.0000168761616009698,"Demersal seine",57.325,6.375
2014,1.41304707183427,0.00100695365223543,"Otter",57.175,-14.275
2012,0.0295598101343044,0.000207450523149477,"Demersal seine",59.625,0.975
2011,1.47665112206212,0.00355194768706709,"Otter",54.175,5.225
2014,0.580996984893162,0.00550917243213354,"Demersal seine",46.975,-5.225
2014,0.00811198490619875,0.00041369172736859,"Otter",59.775,-1.375
2014,0.43839466912667,0.00031583402029644,"Demersal seine",51.075,-10.025
2014,0.0978894859736108,0.148221978398887,"Otter",73.725,32.325
2013,0.107408598863546,0.00112655363331153,"Otter",57.775,-9.575
2009,0.0345310678339084,0.00425226129463285,"Otter",60.325,-2.975
2015,0.01236337392167,0.000738970386246991,"Otter",75.775,18.375
2009,0.231752112418773,0.00228690808300017,"Otter",48.525,-5.925
2011,0.00701455468827307,0.117748116139639,"Otter",53.225,-11.475
2015,0.153614934618655,0.000742556143227059,"Otter",54.775,4.575
2013,0.0709504190922617,0.0139411910471701,"Otter",57.325,11.825
2013,0.0363141412808582,0.0212541810378027,"Demersal seine",60.325,0.675
2012,0.000122352166415395,0.000182686861142879,"Beam",55.475,6.925
2012,0.0110789403072178,0.894156097119838,"Otter",48.575,-10.075
2010,0.00000243651247621247,0.00326782948730535,"Otter",51.525,-8.775
2010,0.886898263533071,0.00592273018069169,"Otter",75.375,18.075
2013,3.36142532113637,0.0891433885769504,"Otter",59.625,-8.325
2009,0.00901413052265286,0.00973276336051716,"Demersal seine",51.475,-10.475
2013,0.0000331123346481532,0.0382872360013787,"Otter",76.075,26.975
2010,0.0182823378962151,0.028613117004544,"Dredge",54.925,-5.325
2015,0.0779447618725835,0.00200236743449723,"Otter",50.825,-6.925
2015,0.00366188429860517,0.35694428426521,"Otter",55.925,-5.075
2014,0.706138754350922,0.167925277021032,"Otter",54.525,5.025
2012,0.217947601647895,0.0232803600919026,"Beam",50.275,1.425
2009,0.0284387011965499,0.0406350737595184,"Otter",49.275,-10.275
2011,0.661886100832916,0.000373960971758468,"Otter",57.125,6.375
2009,0.799904300464395,0.00142538805002695,"Dredge",53.975,-4.425
2013,0.409606396079937,0.000142004269661367,"Beam",51.275,1.825
2014,0.00270337208009505,0.00206758957239824,"Otter",64.525,-34.925
2010,0.00281267985556733,0.232794531118016,"Otter",55.175,17.825
2013,0.0260053720528928,0.0876186278562046,"Otter",39.125,-9.275
2010,0.000823018893380413,0.000236015006324442,"Otter",58.875,-5.825
2009,0.00457128392030013,0.0119868148196754,"Dredge",52.525,-4.625
2009,0.0140666778522026,0.123898131324833,"Otter",49.225,-6.575
2012,0.030167221281385,0.0149169062520191,"Otter",81.325,21.875
2015,2.14493738730701,0.0348399771909967,"Otter",48.975,-9.175
2012,0.067139172318361,0.0000302028251801067,"Otter",50.975,-6.025
2009,0.000585144490513645,0.00827310067742155,"Otter",44.125,-1.825
2010,0.00000131817702280495,0.00000612804570851709,"Otter",51.825,3.825
2015,0.0151135764663405,0.0203548380736613,"Otter",77.425,32.725
2013,0.0082991460917366,0.000000122326920207516,"Demersal seine",57.975,-2.925
2009,0.00400317861470272,0.021554464267882,"Dredge",49.825,-0.475
2009,0.387910941458967,1.16378408704753,"Beam",48.775,-7.075
2012,0.015057662390043,0.0001265451106524,"Otter",70.775,17.625
2013,0.224738961785938,0.0159358120927968,"Beam",53.725,8.075
2010,0.0447581674604597,0.0000154116921747532,"Otter",53.975,4.275
2013,0.245023707865751,0.0040852808768,"Otter",54.775,6.225
2015,7.35369218643036,0.00331536064227055,"Otter",55.225,1.225
2010,0.0054052355319439,0.00129153768585723,"Beam",48.925,-7.075
2010,0.817211955028959,0.0000371098369043863,"Otter",47.325,-2.925
2013,0.00782077328786277,0.459718703989041,"Otter",49.125,-10.675
2010,3.00026980264538,0.00155103660714528,"Beam",50.825,1.475
2010,0.053754362549335,0.000048462434931088,"Otter",53.325,-12.425
2010,37.5943532896953,0.00234018893949946,"Otter",58.675,-5.325
2010,0.736379696056188,0.130385739843931,"Otter",53.575,4.525
2012,0.00394247426535131,0.000563455926538559,"Otter",55.675,15.125
2013,0.00329397923102912,0.00788610656958163,"Otter",51.225,-9.225
2013,6.30236251106276,0.0146450460169323,"Otter",54.275,4.275
2015,0.351762936176138,0.00708916767799033,"Otter",60.375,-4.625
2012,0.0153783262370103,0.0000188253481081302,"Demersal seine",51.125,-8.975
2010,0.22248026609959,0.00161645315118606,"Beam",48.675,-6.075
2012,0.00011046780455445,0.00202882868494507,"Demersal seine",53.875,5.025
2013,0.0138472694836901,0.0000724593209515847,"Otter",62.475,-40.425
2014,0.156847817032903,0.00000410205192034485,"Otter",50.825,-7.475
2013,0.764517000335614,0.000351482055577495,"Otter",64.375,-35.325
2010,10.8370460317139,0.0648396314500013,"Otter",57.375,5.175
2011,1.08182361851346,0.0220930693723281,"Beam",51.875,3.875
2015,0.0200351674219492,0.0000115427017260738,"Otter",69.525,18.175
2012,0.0178655339726405,0.0195740917317606,"Otter",49.425,-7.525
2015,0.00123320944242981,0.00214609008417924,"Otter",57.375,9.075
2015,2.76171360307484,0.0376316551024421,"Otter",59.475,1.325
2014,0.0000436137469222652,0.000121295439842163,"Beam",50.725,-7.075
2012,0.386073943958053,0.00051888736878882,"Otter",56.125,-2.625
2012,0.0579682459010961,0.00127979487005966,"Otter",62.825,-40.475
2010,0.6812481328251,0.455519860764028,"Otter",55.675,18.775
2010,0.0210999026292059,0.0524335515335346,"Otter",58.275,-13.725
2012,0.0267823246955204,0.0236193756625571,"Otter",75.425,39.925
2014,0.0495858862390992,0.00531639864860697,"Otter",60.625,-0.525
2013,0.121261009536052,0.000130459289235941,"Otter",61.125,-0.025
2010,0.035829312777226,0.00785100378977893,"Beam",49.475,-6.125
2012,0.13549060577755,0.00182086930317837,"Otter",40.025,-9.575
2012,1.57690156429591,0.000640770986527336,"Beam",50.125,-0.225
2010,0.0915703302919241,0.115755982879356,"Beam",54.775,6.225
2009,1.54023547471,0.00000286930415474126,"Otter",49.875,-0.675
2011,0.163424620657082,0.190705742841166,"Otter",56.175,-6.325
2010,0.0000487013908785695,0.015449219645933,"Otter",57.875,0.825
2015,0.0602358794286826,0.39733301986142,"Otter",49.075,-8.025
2009,0.00798409723815578,0.223153599972256,"Demersal seine",58.425,-2.425
2015,0.0142262337751948,0.093296081977253,"Demersal seine",51.225,-10.675
2009,0.0179922200783595,0.0111008214512039,"Otter",50.525,-10.225
2011,0.000000847342046948788,0.280316484056012,"Beam",53.525,4.425
2012,0.00119027210265619,0.103156477619149,"Otter",52.575,3.175
2012,0.381775240805489,0.033876268063534,"Otter",62.975,5.675
2014,0.00571892301711065,0.000000244296735208916,"Otter",52.725,-12.675
2014,0.00712564661422197,0.00655214871626811,"Otter",58.825,2.375
2015,0.564070285332741,0.00169440894664695,"Otter",47.825,-5.125
2014,0.560279795010667,0.000156661463137376,"Otter",50.975,-6.575
2013,0.016837540661803,0.00138309232687587,"Otter",57.025,4.625
2013,0.024715451356683,1.90041332174903,"Otter",61.475,1.125
2011,2.00359654779675,0.0533753181897775,"Otter",57.425,4.725
2010,0.286143087717645,1.21732125171227,"Otter",74.175,21.625
2012,0.0470858330353787,0.0130628614731099,"Otter",56.325,-1.875
2010,0.0400109143802248,0.000266825261313678,"Otter",55.125,6.375
2013,0.00000788112553973596,0.0064485962891583,"Otter",60.325,0.625
2014,0.00813177254557629,0.0764188922630944,"Otter",58.025,0.625
2015,1.45864019977562,0.0123467553420252,"Otter",74.325,35.425
2010,0.159232375243497,0.0382757198918791,"Otter",76.175,17.925
2010,0.208376816602321,0.0136517920311975,"Demersal seine",57.425,6.275
2009,0.00529975439057436,0.00393698401392326,"Beam",54.525,8.625
2009,0.0069384114098442,0.000000252138654838255,"Otter",53.075,-11.075
2015,0.0409314406684333,0.00188929064440811,"Otter",45.725,-3.625
2010,0.369299713944618,0.000364493419335695,"Otter",49.775,-9.375
2015,0.0932709187212873,0.0147195144740187,"Demersal seine",50.225,-10.775
2014,2.15867058956154,0.00000086558957581675,"Demersal seine",49.875,-4.075
2013,0.907701351736855,0.0514647738506852,"Otter",54.375,-11.775
2011,1.69120524279815,1.73356343860884,"Otter",47.625,-5.975
2012,0.0523046422724627,0.0000014672629090353,"Otter",74.175,41.325
2015,0.000000628017219739814,0.0364318244189403,"Otter",61.725,1.375
2015,0.0575701809436915,0.000256692470863896,"Otter",74.375,33.075
2010,0.432394566776299,1.07158174811665,"Otter",56.625,5.575
2011,0.555468522487282,0.113733700649836,"Otter",59.575,-6.775
2015,0.0111804829872532,0.00000533762568520828,"Otter",58.175,-9.275
